text_norm,sarcasm
النازحينالسوريين بيعتبرو اللي صار ب حلب تحرير ومبسوطين وعم بهللوبسهيك,True
اقوى واحد والله,False
علاء الاسواني يروى عن شباب الثوره اذا لم نعرف من اين ينفق الاخوان والسلفيون فلا شرعيه لاى انتخابات,False
سيسي ايه اللي انت جاي تقول عليه ده الدولار ب جنيه,True
معدل البطاله ب الولاياتالمتحده في ادنى مستوى منذ تسع سنوات,False
يا تغريبيه يا ليبراليه تتنكري لاهلك وبلدك؟ هذا تراثنا وثقافتنا ما ناقص الا نسمع لذا الكافر,True
عام و انتم بخير تعرفوا علي مظاهر فرحه عيد الفطر المبارك من خلال البوم صور العيد من جميع انحاء العالم,False
هو الاهلى جايب صالح جمعه عشان يفرجه على الماتشات ولا ايهمش كفايه ضيع مننا احمد الشيخيلادوري,False
طيبنفسي اعيش صح واشتغل صح واكافح صح وانجح صح و افرح صح بقاااا بلداصعبمافيهاالطموح,False
غلوبال ريسيرش يكشف الدول الداعمه لداعشالسعوديهتركياقطراسرائيلبريطانيافرنساالولاياتالمتحده,False
كن شريفا امينا لا لان الناس يستحقون الشرف والامانه بل لانك انت لا تستحق الضعه والخيانه عباس العقاد,False
وش يسوون كم جبهه بسوريا يحاربون روسيا والا النصره والا داعش والا والا للاسف الشعوب الي نجحت ثورتهم اهدافهم محدده وساميه نوعاما,False
افضل اعلان كويتي رمضان,False
بشار الجعفري يشن هجوما حادا على السفيره الامريكيه لدى الامم المتحده وينعت كلامها باوصاف غير,False
انت اللي سمحت لطرف الاخر يعاملك بشكل اناني لدرجه انه صار يشوف نفسه الصح والمظلوم,False
المتحدث باسم البيت الابيض جوش ايرنست موقف الولايات المتحده واضح وجود قوات التحالف الدولي ضد داعش في العراق ينبغي ان يكو,False
كلمهشكر ل عادل عبدالله ع البلنتي و الطرد اللي حصله ، اصلا الطرد احلى,True
طالب رئيس البرلمانالعربي المجتمع الدولي بضروره رفض واستنكار التصريحات الايرانيه العدائيه ضد اليمن و البحرين,False
لهذه الاسباب انفعل انريكي على لاعبيه في تدريبات برشلونه,False
فيديو نظره سريعه على اصدار اندرويد الاخير نوغا الجديد,False
الاهليضمكدوووريالمحترررفيندوام الحب في مراعاه الادب,False
فيصل القاسم بشار الاسد مستعد لبيع امه كما باع الكيماوي كي يرضي الامريكان,True
في تويتر عندما اجد البعض من المغردين ذو تغريدات دينيه وسرعان مااجده يعود لطبيعته بالسب والشتائم الفجه كم انت متناقض يا عالم تويتر,True
ما حدث مع المعتصمين يتحمل مسؤليته المجلس العسكري اين دور رئيس الوزراء في ضوء الصلاحيات الكامله الممنوحه له,False
اليوم قضينا على جبهه النصره على اسوار حلب وغدا نقضي على داعش على اسوار تدمر اذا لم تفر والايام بيننا وتذكر كلامي ده جيدا انتهى,True
وندهلي حبيبي جيت بلا سؤال من نومي سرقني من راحه البال فيروز,False
كنت فاكر انهم هايحكموا ع تجارالاعضاء البشريه كلهم بالاعدام لكن نعمل ايه فيه محامين ولاد وسخه مايهمهمش غيرالفلوس دوروا ودعبسوا وطلعوا الخروقات اللي ف القانون وجابوا لهم سجن بس يمكن القاضي نفسه مايعرفش الناس دي جابت الاعضاء منين وتاجرت فيها يمكن فاكر انها اعضاء صيني,True
طفله صغيره من قريه رنتيس قضاء رامالله، تروي كيف سرق جيش الاحتلال حصاله نقودها,False
تعرف على القصه الكامله للحادث الذي تعرض له الزعيم عادلامام في تونس,False
اخر فوز اماراتي ع السعوديه كانت ابل تستعد للاعلان عن ايفون,False
جربوا كده تغيروا كل القضاه و المحاميين الذين يتولون قضايا الخرفان عليا النعمه هاتشوفوا العجب رايشخصي من وزاره العدل خرفان والباقي بيشاور عقله,True
علاقه الانقلاب بالامارات والسعوديه والمساعدات مثل البلطجى وسكان الحاره والفتوه والاتاوه اذا الحاره مادفعتش,False
الجو ف السلاب روسيااا بره السلاب السودان,True
من سرعه رد وتجاوب دعم فني لميكروسوفت السعوديهاخاف يجينا عين هههههههه اذكرو الله ياجماعه,True
صحيح بين دوله العشريين و دوله يقودها شخص حتى افقر دول اقريقيا ابت تستقبلو و كان واقف مسخره حتى يسلم على اوباما مسخره و ذل,False
بريطانيا تحظر ساعه ابل الذكيه داخل الاجتماعات الرسميه حذرت رئاسه الوزراء البريطانيه، جميع المسؤولي,False
ولا تخافي ولا تحزني,False
اعرفوهم انقلابمصر يسقطحكمالعسكر الداخليهبلطجيه الحريه ل ايهاب عبد السلام جابر سنه مصمم جرافيك البحيره,False
حلبتبادبسكوتالعربمجلسالامن الاممالمتحده الجامعهالعربيه هم عراب الحرب في سوريه والعراق واليمن وغيرهم فقدانخفض دخلهم من فلسطين,False
اهداف مباراه المشوقه و الممتعه بين سامبدوريا و ساسولو فيروز,False
بالفيديوحرائق تجتاح احراش ولايه تينيسي وتبدو كانها فيلم من جهنمالولاياتالمتحده,False
اليمنيه محافظ شبوه يدشن الخطه الامنيه الخاصه بتامين خط العبر شبوهالدولي,False
السيده فيروز عاما,False
اصداء الثوره التونسيه قبل ان يحرق العرب انفسهم في اخر كلام الليله في العاشره مساء بتوقيت القاهره الثامنه مساء,False
